Employee_ID,Job_Title,Industry,Country,Education_Level,Years_Experience,AI_Replacement_Risk,Future_Demand_Score,Remote_Work_Possibility,Average_Salary_USD,Required_Skills,Automation_Level,Job_Growth_2030,Work_Hours_Per_Week,Company_Size,AI_Tool_Usage,Performance_Score,Upskilling_Needed,Job_Satisfaction,Hiring_Trend_2026,Remote_Work_Score,Hiring_Trend_Score,Upskilling_Needed_Score,AI_Risk_Level,Survival_Index
AIJ-102603,Data Scientist,Finance,UK,High School,22,0.65,0.26,Yes,85925,"Leadership, PyTorch, Cloud Computing, Python, Communication, Azure",,27,40,Medium,,2.54,No,3.39,Declining,,,,Medium,
AIJ-102604,Machine Learning Engineer,Energy,Germany,Bachelor,13,0.28,0.41,Hybrid,63178,"Prompt Engineering, Cybersecurity, Excel, Azure",,-2,33,Medium,,2.96,No,1.43,Growing,,,,Low,
AIJ-102605,Blockchain Developer,Transportation,Singapore,High School,24,0.8,0.51,Yes,172491,"Communication, Leadership, Cloud Computing",,-3,50,Medium,,2.3,Yes,2.69,Stable,,,,High,
AIJ-102606,Teacher,Technology,Germany,Bachelor,22,0.35,0.83,No,138664,"Prompt Engineering, Data Visualization, TensorFlow, Cloud Computing",,26,52,Startup,,2.11,No,2.78,Growing,,,,Medium,
AIJ-102607,Blockchain Developer,Media,UAE,PhD,20,0.37,0.47,Yes,66083,"Deep Learning, Data Visualization, Prompt Engineering, Excel, Communication, SQL",,14,30,Startup,,2.99,No,1.09,Growing,,,,Medium,
AIJ-102608,Data Engineer,Energy,UAE,PhD,18,0.7,0.21,Hybrid,212416,"Python, PyTorch, Machine Learning, Project Management",,26,36,Enterprise,,4.85,Yes,4.55,Growing,,,,High,
AIJ-102609,Teacher,Technology,USA,Bachelor,9,0.21,0.96,Yes,51881,"Kubernetes, Azure, Communication, Prompt Engineering, SQL",,11,33,Medium,,3.56,No,4.62,Stable,,,,Low,
AIJ-102610,HR Specialist,Government,Australia,PhD,13,0.84,0.23,Hybrid,162302,"Leadership, Prompt Engineering, Docker, Machine Learning",,41,58,Enterprise,,4.44,No,1.85,Declining,,,,High,
AIJ-102611,Robotics Engineer,Government,India,PhD,6,0.41,0.88,Hybrid,52080,"Data Visualization, Machine Learning, SQL, Excel, Leadership, Azure",,36,41,Enterprise,,4.25,Yes,1.07,Stable,,,,Medium,
AIJ-102612,Blockchain Developer,Manufacturing,Japan,PhD,1,0.1,0.72,Hybrid,67722,"AWS, Machine Learning, SQL, Azure, Cloud Computing, Leadership",,24,48,Medium,,3.15,No,3.43,Stable,,,,Low,
AIJ-102613,Machine Learning Engineer,Healthcare,UK,Master,22,0.29,0.42,Hybrid,117404,"Prompt Engineering, Communication, Data Visualization, Cloud Computing, SQL",,-8,43,Startup,,4.91,Yes,4.03,Growing,,,,Low,
AIJ-102614,Teacher,Government,Canada,Master,3,0.09,0.65,No,218890,"Kubernetes, SQL, Communication",,-4,39,Startup,,4.36,No,1.06,Declining,,,,Low,
AIJ-102615,Digital Marketer,Energy,India,High School,5,0.2,0.68,Yes,135261,"Communication, AWS, Kubernetes, Excel",,9,44,Startup,,4.08,Yes,3.8,Growing,,,,Low,
AIJ-102616,Software Developer,Retail,USA,High School,14,0.89,0.51,No,105821,"Project Management, Leadership, Prompt Engineering, Kubernetes",,30,38,Startup,,4.02,No,3.11,Stable,,,,High,
AIJ-102617,Cloud Architect,Finance,UK,Master,25,0.56,0.63,No,173897,"Azure, PyTorch, Data Visualization, Python",,-3,59,Medium,,4.34,Yes,3.42,Stable,,,,Medium,
AIJ-102618,Digital Marketer,Manufacturing,Canada,Master,19,0.58,0.21,Yes,144116,"Data Visualization, Python, Azure",,20,40,Enterprise,,2.71,No,1.22,Growing,,,,Medium,
AIJ-102619,Digital Marketer,Transportation,UAE,Master,17,0.05,0.51,No,110839,"Prompt Engineering, Deep Learning, AWS, Project Management, Docker",,39,41,Startup,,2.26,Yes,1.14,Declining,,,,Low,
AIJ-102620,Prompt Engineer,Government,Australia,Master,14,0.23,0.89,No,118254,"Deep Learning, Kubernetes, Docker, Python, Azure",,2,59,Startup,,4.77,No,1.37,Stable,,,,Low,
AIJ-102621,Financial Analyst,Retail,Germany,High School,18,0.42,0.54,Hybrid,52783,"Project Management, Kubernetes, Data Visualization, Machine Learning",,3,50,Enterprise,,4.07,Yes,1.99,Stable,,,,Medium,
AIJ-102622,Business Analyst,Manufacturing,Canada,Master,10,0.24,0.44,Yes,215033,"Leadership, Prompt Engineering, TensorFlow, Docker, Deep Learning, SQL",,22,54,Enterprise,,2.64,No,3.75,Stable,,,,Low,
AIJ-102623,Blockchain Developer,Manufacturing,Singapore,Bachelor,20,0.59,0.52,Yes,144852,"Data Visualization, Azure, Prompt Engineering, Excel, Cybersecurity",,1,33,Enterprise,,3.49,No,2.18,Stable,,,,Medium,
AIJ-102624,Healthcare Analyst,Retail,USA,Bachelor,9,0.9,0.78,No,50000,"Machine Learning, Cybersecurity, Prompt Engineering, Azure, Excel",,22,36,Startup,,4.67,Yes,1.43,Declining,,,,High,
AIJ-102625,Data Scientist,Manufacturing,UK,PhD,19,0.29,0.29,Hybrid,56792,"AWS, Python, Prompt Engineering, Leadership",,2,56,Medium,,2.5,Yes,3.92,Declining,,,,Low,
AIJ-102626,Teacher,Energy,UAE,Master,12,0.43,0.71,No,156107,"Communication, Leadership, Project Management, Cloud Computing, Prompt Engineering, Deep Learning",,44,59,Startup,,3.79,No,3.84,Declining,,,,Medium,
AIJ-102627,Data Engineer,Finance,Canada,PhD,0,0.17,0.69,Yes,177047,"Deep Learning, Prompt Engineering, Kubernetes",,16,51,Medium,,3.81,No,1.28,Growing,,,,Low,
AIJ-102628,DevOps Engineer,Technology,Germany,Master,18,0.46,0.53,No,62291,"Cloud Computing, Excel, Kubernetes, Cybersecurity, Docker",,-1,42,Startup,,3.55,Yes,4.36,Growing,,,,Medium,
AIJ-102629,Prompt Engineer,Healthcare,Pakistan,Bachelor,19,0.73,0.65,Yes,129709,"Leadership, TensorFlow, Machine Learning, Cybersecurity, Docker, SQL",,36,40,Medium,,3.8,No,4.19,Declining,,,,High,
AIJ-102630,Cybersecurity Analyst,Healthcare,UK,High School,4,0.25,0.78,No,156520,"Python, Prompt Engineering, SQL, PyTorch, Excel, TensorFlow",,-9,56,Enterprise,,4.71,No,3.55,Stable,,,,Low,
AIJ-102631,Business Analyst,Education,Pakistan,Bachelor,7,0.47,0.32,Yes,41982,"Cybersecurity, Kubernetes, SQL",,24,49,Enterprise,,2.2,Yes,4.83,Growing,,,,Medium,
AIJ-102632,Data Engineer,Finance,Germany,PhD,0,0.55,0.57,Hybrid,144717,"AWS, Deep Learning, Azure, Project Management, Machine Learning, Docker",,35,39,Startup,,3.78,No,4.24,Stable,,,,Medium,
AIJ-102633,UX Designer,Education,USA,PhD,4,0.77,0.5,Yes,150457,"Cloud Computing, Project Management, Communication, Leadership, Cybersecurity",,23,32,Medium,,4.03,No,4.24,Growing,,,,High,
AIJ-102634,Cybersecurity Analyst,Healthcare,Germany,High School,24,0.1,0.87,Yes,164724,"Docker, Azure, Cybersecurity",,7,37,Enterprise,,3.76,No,4.59,Growing,,,,Low,
AIJ-102635,Healthcare Analyst,Technology,UAE,Master,18,0.27,0.35,No,194010,"Machine Learning, Azure, PyTorch",,45,39,Medium,,4.54,Yes,2.76,Growing,,,,Low,
AIJ-102636,UX Designer,Healthcare,Australia,High School,21,0.52,0.97,No,200356,"Kubernetes, Python, Cybersecurity, Excel",,3,51,Medium,,2.82,Yes,3.08,Growing,,,,Medium,
AIJ-102637,Healthcare Analyst,Transportation,India,High School,1,0.51,0.35,Yes,33656,"Cloud Computing, PyTorch, Deep Learning, Machine Learning, Kubernetes",,16,59,Startup,,3.24,No,3.4,Declining,,,,Medium,
AIJ-102638,IoT Specialist,Media,Canada,High School,13,0.13,0.54,No,112528,"Cybersecurity, Excel, Prompt Engineering, Communication, Data Visualization",,35,43,Medium,,2.82,No,1.43,Declining,,,,Low,
AIJ-102639,Healthcare Analyst,Media,Pakistan,High School,3,0.21,0.68,Hybrid,56476,"SQL, Cloud Computing, Kubernetes, Azure",,23,32,Startup,,2.28,No,1.18,Declining,,,,Low,
AIJ-102640,AI Engineer,Media,Canada,Bachelor,22,0.51,0.21,Yes,100957,"Deep Learning, Leadership, TensorFlow, Communication, Machine Learning",,17,37,Startup,,3.49,No,2.58,Declining,,,,Medium,
AIJ-102641,Product Manager,Transportation,Canada,High School,19,0.55,0.42,Yes,152823,"Cloud Computing, TensorFlow, Data Visualization, Deep Learning, Communication, Leadership",,4,39,Medium,,4.69,Yes,2.39,Declining,,,,Medium,
AIJ-102642,Data Scientist,Finance,Singapore,Bachelor,3,0.94,0.98,Yes,175424,"Communication, AWS, Deep Learning",,35,32,Enterprise,,4.52,Yes,2.24,Declining,,,,High,
AIJ-102643,HR Specialist,Retail,UK,Master,18,0.33,0.65,No,169598,"Deep Learning, Python, Communication, TensorFlow, Cybersecurity",,9,48,Startup,,4.79,No,2.68,Growing,,,,Medium,
AIJ-102644,Cybersecurity Analyst,Healthcare,Germany,High School,6,0.11,0.28,Yes,125428,"Deep Learning, Communication, Excel, Python",,39,42,Medium,,3.43,No,3.81,Declining,,,,Low,
AIJ-102645,Data Scientist,Government,Singapore,PhD,4,0.53,0.92,Hybrid,198026,"TensorFlow, Communication, PyTorch, Cybersecurity, Kubernetes, Excel",,39,46,Startup,,2.32,No,3.3,Growing,,,,Medium,
AIJ-102646,Software Developer,Retail,UAE,PhD,5,0.28,0.46,Yes,145325,"Deep Learning, Communication, Docker, Azure",,39,48,Medium,,3.95,No,1.61,Growing,,,,Low,
AIJ-102647,IoT Specialist,Finance,Germany,High School,19,0.58,0.93,Yes,58708,"PyTorch, Python, Communication",,18,31,Enterprise,,3.27,No,1.97,Stable,,,,Medium,
AIJ-102648,AI Engineer,Retail,UAE,High School,24,0.36,0.94,No,218642,"Cloud Computing, Excel, Prompt Engineering, PyTorch",,19,32,Startup,,2.95,No,2.54,Growing,,,,Medium,
AIJ-102649,Cloud Architect,Healthcare,Canada,Bachelor,1,0.43,0.28,No,150163,"Cloud Computing, PyTorch, Leadership, Prompt Engineering, Azure",,-4,46,Enterprise,,2.05,No,3.5,Growing,,,,Medium,
AIJ-102650,Machine Learning Engineer,Manufacturing,Pakistan,Bachelor,11,0.58,0.35,No,137290,"Excel, PyTorch, AWS, Leadership",,-5,41,Startup,,4.14,Yes,1.75,Growing,,,,Medium,
AIJ-102651,Product Manager,Education,USA,Master,6,0.44,0.8,No,211193,"Kubernetes, SQL, PyTorch, Docker, Communication",,0,48,Enterprise,,4.52,No,1.87,Declining,,,,Medium,
AIJ-102652,Data Scientist,Government,USA,Master,0,0.86,0.63,Yes,86940,"Machine Learning, Deep Learning, Docker",,21,59,Medium,,3.66,Yes,1.42,Stable,,,,High,
AIJ-102653,Blockchain Developer,Media,UAE,High School,21,0.71,0.32,Hybrid,122260,"Leadership, PyTorch, Kubernetes",,-8,49,Medium,,2.17,No,3.94,Growing,,,,High,
AIJ-102654,HR Specialist,Healthcare,Singapore,Bachelor,24,0.41,0.88,Hybrid,185944,"Communication, TensorFlow, Prompt Engineering",,7,46,Enterprise,,3.14,No,3.35,Stable,,,,Medium,
AIJ-102655,Cybersecurity Analyst,Transportation,UAE,Master,5,0.91,0.73,Hybrid,154522,"PyTorch, Prompt Engineering, TensorFlow",,35,59,Enterprise,,4.12,Yes,3.76,Growing,,,,High,
AIJ-102656,UX Designer,Healthcare,UK,Master,10,0.88,0.63,Yes,53050,"Excel, Communication, Azure",,38,56,Medium,,3.08,No,2.35,Stable,,,,High,
AIJ-102657,Cybersecurity Analyst,Media,Singapore,PhD,14,0.29,0.87,Hybrid,170056,"Leadership, PyTorch, Data Visualization",,35,41,Startup,,2.68,Yes,4.68,Declining,,,,Low,
AIJ-102658,Digital Marketer,Retail,Japan,Master,6,0.32,0.33,Hybrid,56537,"SQL, Azure, Communication, PyTorch, Excel, Kubernetes",,1,47,Enterprise,,4.81,No,1.07,Stable,,,,Medium,
AIJ-102659,Machine Learning Engineer,Education,Australia,Bachelor,15,0.7,0.83,Yes,145355,"Project Management, AWS, PyTorch, Leadership",,-7,46,Enterprise,,2.03,No,2.27,Stable,,,,High,
AIJ-102660,AI Engineer,Government,Pakistan,Master,19,0.92,0.34,No,46473,"TensorFlow, Docker, Project Management, Kubernetes, Cloud Computing",,16,33,Medium,,4.41,Yes,1.23,Stable,,,,High,
AIJ-102661,Data Scientist,Government,Japan,Master,3,0.41,0.53,Yes,151994,"Machine Learning, Docker, Communication",,3,52,Medium,,4.19,Yes,2.27,Growing,,,,Medium,
AIJ-102662,Blockchain Developer,Government,Pakistan,Master,0,0.08,0.62,Yes,120819,"Cybersecurity, Machine Learning, SQL, Excel, Leadership, Project Management",,38,38,Medium,,2.22,No,4.41,Stable,,,,Low,
AIJ-102663,Machine Learning Engineer,Technology,UK,High School,14,0.19,0.49,No,70568,"SQL, Excel, Azure, AWS",,26,35,Enterprise,,3.69,Yes,2.28,Stable,,,,Low,
AIJ-102664,Blockchain Developer,Finance,USA,Bachelor,4,0.69,0.75,Hybrid,37568,"Cloud Computing, Deep Learning, AWS",,23,49,Startup,,2.68,No,4.56,Stable,,,,Medium,
AIJ-102665,Healthcare Analyst,Education,UK,Master,3,0.89,0.51,No,172944,"PyTorch, AWS, Docker, Project Management, Cybersecurity",,8,34,Medium,,4.93,Yes,4.55,Stable,,,,High,
AIJ-102666,Data Engineer,Manufacturing,Australia,Master,11,0.53,0.73,Yes,145078,"AWS, Project Management, PyTorch, TensorFlow, Data Visualization",,27,35,Medium,,3.35,Yes,2.06,Growing,,,,Medium,
AIJ-102667,IoT Specialist,Education,Pakistan,High School,2,0.36,0.35,Hybrid,166674,"Kubernetes, Excel, Machine Learning, Prompt Engineering",,20,46,Medium,,2.78,Yes,2.09,Growing,,,,Medium,
AIJ-102668,Cybersecurity Analyst,Technology,Germany,High School,16,0.23,0.55,Hybrid,219021,"AWS, Azure, Project Management, Deep Learning, Prompt Engineering, TensorFlow",,44,54,Startup,,3.46,No,4.87,Stable,,,,Low,
AIJ-102669,IoT Specialist,Media,India,PhD,5,0.68,0.73,Yes,115041,"Azure, Project Management, Data Visualization, Python, AWS, Leadership",,15,36,Medium,,2.99,No,4.43,Declining,,,,Medium,
AIJ-102670,Product Manager,Finance,Japan,PhD,19,0.85,0.73,Yes,91195,"Deep Learning, Machine Learning, Cybersecurity, SQL, AWS",,37,56,Enterprise,,3.98,No,2.26,Declining,,,,High,
AIJ-102671,HR Specialist,Education,Japan,PhD,14,0.14,0.21,Yes,121733,"PyTorch, Kubernetes, SQL, TensorFlow, Azure",,42,52,Medium,,4.08,Yes,1.74,Stable,,,,Low,
AIJ-102672,Teacher,Manufacturing,UAE,PhD,25,0.91,0.5,Yes,70416,"Cybersecurity, Communication, TensorFlow",,-3,42,Enterprise,,2.42,Yes,1.64,Stable,,,,High,
AIJ-102673,UX Designer,Government,Singapore,High School,1,0.5,0.25,Hybrid,51564,"Machine Learning, Prompt Engineering, Kubernetes",,6,44,Enterprise,,4.45,No,2.44,Growing,,,,Medium,
AIJ-102674,Software Developer,Healthcare,Singapore,Bachelor,13,0.26,0.68,No,79344,"Deep Learning, Project Management, Prompt Engineering, Machine Learning, Communication, Azure",,41,53,Medium,,3.55,No,3.35,Growing,,,,Low,
AIJ-102675,Business Analyst,Finance,Japan,PhD,10,0.59,0.84,Hybrid,160351,"Docker, Communication, TensorFlow",,38,40,Medium,,3.42,Yes,2.86,Growing,,,,Medium,
AIJ-102676,Data Engineer,Government,USA,High School,12,0.6,0.42,No,177839,"Communication, Project Management, TensorFlow, PyTorch",,26,39,Medium,,2.6,Yes,4.27,Declining,,,,Medium,
AIJ-102677,UX Designer,Retail,Australia,Bachelor,2,0.58,0.59,Yes,100147,"Project Management, TensorFlow, Leadership, Communication, Azure, Kubernetes",,23,51,Medium,,4.06,Yes,3.32,Declining,,,,Medium,
AIJ-102678,Machine Learning Engineer,Healthcare,Pakistan,High School,4,0.67,0.31,Hybrid,39977,"Project Management, Deep Learning, SQL, Kubernetes, Communication, AWS",,22,41,Startup,,3.15,No,1.13,Stable,,,,Medium,
AIJ-102679,Data Engineer,Transportation,UAE,PhD,11,0.95,0.59,Yes,30320,"TensorFlow, Leadership, Data Visualization",,-7,54,Startup,,2.53,No,1.11,Declining,,,,High,
AIJ-102680,Robotics Engineer,Energy,India,Bachelor,2,0.43,0.95,Yes,169444,"Azure, Docker, Project Management, Cloud Computing, Machine Learning",,-2,36,Startup,,4.8,No,4.24,Declining,,,,Medium,
AIJ-102681,Teacher,Energy,India,Master,19,0.54,0.63,Hybrid,50226,"PyTorch, AWS, Deep Learning, Python, Excel, Data Visualization",,24,34,Startup,,2.62,Yes,3.72,Declining,,,,Medium,
AIJ-102682,IoT Specialist,Media,Canada,Master,3,0.61,0.74,Yes,35494,"Excel, Kubernetes, Prompt Engineering, Docker",,19,30,Enterprise,,3.35,Yes,2.83,Growing,,,,Medium,
AIJ-102683,Teacher,Transportation,Canada,High School,7,0.71,0.95,Yes,115427,"Project Management, Communication, Leadership, Cybersecurity",,41,54,Enterprise,,4.4,No,1.84,Growing,,,,High,
AIJ-102684,DevOps Engineer,Education,Japan,Master,13,0.4,0.43,Hybrid,187649,"Cybersecurity, Project Management, Data Visualization",,13,46,Startup,,2.3,Yes,4.2,Declining,,,,Medium,
AIJ-102685,IoT Specialist,Manufacturing,USA,Bachelor,15,0.39,0.74,Hybrid,212204,"Excel, Kubernetes, AWS, Machine Learning",,28,34,Medium,,2.55,Yes,1.69,Growing,,,,Medium,
AIJ-102686,Robotics Engineer,Government,UAE,High School,12,0.93,0.94,Hybrid,217187,"Data Visualization, Docker, Python, Deep Learning, Cloud Computing, Prompt Engineering",,42,40,Enterprise,,3.86,Yes,3.25,Stable,,,,High,
AIJ-102687,Machine Learning Engineer,Healthcare,Canada,High School,16,0.22,0.46,No,36978,"Deep Learning, Kubernetes, Excel, Prompt Engineering, Machine Learning",,33,31,Startup,,3.61,Yes,1.72,Declining,,,,Low,
AIJ-102688,Prompt Engineer,Technology,Singapore,High School,9,0.58,0.65,No,124204,"Deep Learning, Cybersecurity, Data Visualization, Python, Communication",,-6,57,Medium,,4.51,Yes,4.46,Stable,,,,Medium,
AIJ-102689,Cloud Architect,Transportation,Germany,High School,25,0.86,0.68,No,56115,"Kubernetes, Data Visualization, Communication, TensorFlow, Deep Learning, Docker",,10,31,Enterprise,,3.54,No,2.85,Stable,,,,High,
AIJ-102690,AI Engineer,Finance,India,Master,0,0.16,0.22,No,121327,"Data Visualization, Azure, Prompt Engineering",,-2,53,Medium,,4.8,No,1.62,Stable,,,,Low,
AIJ-102691,DevOps Engineer,Energy,UAE,PhD,24,0.44,0.44,Hybrid,170734,"PyTorch, Communication, Leadership",,36,52,Medium,,3.84,Yes,2.11,Growing,,,,Medium,
AIJ-102692,Blockchain Developer,Retail,Germany,PhD,16,0.06,0.75,No,85503,"Python, Kubernetes, Docker, Azure, PyTorch",,36,33,Startup,,2.72,Yes,1.76,Declining,,,,Low,
AIJ-102693,Software Developer,Education,Germany,Master,10,0.43,0.81,Yes,73105,"Leadership, Deep Learning, Docker, AWS",,11,38,Startup,,3.48,No,2.85,Stable,,,,Medium,
AIJ-102694,Product Manager,Energy,UK,Master,15,0.59,0.87,Hybrid,62133,"Machine Learning, SQL, Docker, Python, Azure, Data Visualization",,29,36,Enterprise,,4.87,Yes,2.14,Declining,,,,Medium,
AIJ-102695,Data Scientist,Media,UAE,Master,15,0.62,0.73,No,42541,"TensorFlow, Deep Learning, Machine Learning, Data Visualization, Excel, Azure",,11,33,Enterprise,,2.33,Yes,3.94,Growing,,,,Medium,
AIJ-102696,Prompt Engineer,Media,Pakistan,High School,3,0.72,0.42,Hybrid,97140,"Prompt Engineering, AWS, SQL, Leadership",,30,47,Startup,,3.52,No,4.41,Growing,,,,High,
AIJ-102697,Cybersecurity Analyst,Transportation,UAE,Bachelor,7,0.3,0.46,No,42041,"Data Visualization, Deep Learning, Kubernetes, Prompt Engineering, Excel",,-8,32,Startup,,3.08,No,1.18,Stable,,,,Medium,
AIJ-102698,Machine Learning Engineer,Transportation,UAE,Master,13,0.61,0.62,Hybrid,131729,"Machine Learning, Data Visualization, AWS, Project Management, Cloud Computing, SQL",,28,52,Enterprise,,2.0,Yes,2.2,Growing,,,,Medium,
AIJ-102699,Machine Learning Engineer,Media,Japan,Bachelor,2,0.13,0.78,Hybrid,175784,"TensorFlow, Python, Excel, Prompt Engineering, Azure, SQL",,20,40,Enterprise,,2.91,No,3.25,Declining,,,,Low,
AIJ-102700,Cloud Architect,Retail,Japan,Bachelor,16,0.94,0.75,Hybrid,81964,"AWS, Leadership, Deep Learning",,16,48,Startup,,4.06,Yes,3.64,Stable,,,,High,
AIJ-102701,UX Designer,Finance,UK,High School,13,0.3,0.67,Hybrid,130151,"Kubernetes, PyTorch, Prompt Engineering, Cybersecurity, Data Visualization, Leadership",,32,34,Medium,,3.59,Yes,1.22,Declining,,,,Medium,
AIJ-102702,Robotics Engineer,Government,Canada,High School,16,0.61,0.95,Hybrid,96574,"Kubernetes, SQL, Azure, Data Visualization, Prompt Engineering",,43,37,Medium,,4.74,Yes,4.69,Growing,,,,Medium,
AIJ-102703,Business Analyst,Retail,USA,PhD,18,0.9,0.92,Hybrid,162664,"Azure, Data Visualization, Kubernetes, PyTorch",,41,36,Startup,,2.24,Yes,2.54,Stable,,,,High,
AIJ-102704,Machine Learning Engineer,Technology,UAE,Bachelor,13,0.16,0.38,Yes,41392,"AWS, Azure, Cloud Computing",,9,40,Medium,,2.32,Yes,3.01,Growing,,,,Low,
AIJ-102705,Digital Marketer,Education,USA,Bachelor,23,0.73,0.89,Yes,53652,"Python, SQL, Kubernetes",,42,47,Enterprise,,2.77,Yes,1.32,Growing,,,,High,
AIJ-102706,HR Specialist,Finance,UAE,PhD,4,0.62,0.88,No,50450,"Data Visualization, Cloud Computing, Excel, Leadership",,5,50,Medium,,3.26,No,2.29,Declining,,,,Medium,
AIJ-102707,Business Analyst,Energy,Pakistan,PhD,9,0.62,0.79,No,81396,"PyTorch, Cloud Computing, Excel, Azure, AWS",,30,60,Enterprise,,2.87,No,3.97,Growing,,,,Medium,
AIJ-102708,Prompt Engineer,Manufacturing,Australia,High School,18,0.25,0.61,No,64420,"Data Visualization, Python, Deep Learning",,30,55,Enterprise,,3.63,Yes,1.54,Stable,,,,Low,
AIJ-102709,Product Manager,Energy,Australia,Master,14,0.83,0.73,No,206965,"Cloud Computing, TensorFlow, Data Visualization, Excel, Azure, Deep Learning",,36,43,Medium,,3.35,No,3.4,Stable,,,,High,
AIJ-102710,Blockchain Developer,Manufacturing,USA,PhD,16,0.78,0.6,Yes,40285,"PyTorch, AWS, Prompt Engineering, Excel, Leadership, TensorFlow",,31,53,Startup,,2.71,Yes,3.26,Stable,,,,High,
AIJ-102711,AI Engineer,Transportation,Germany,Master,8,0.5,0.84,No,147649,"Project Management, Machine Learning, Data Visualization, Prompt Engineering, Deep Learning, Communication",,37,53,Medium,,2.24,No,4.98,Declining,,,,Medium,
AIJ-102712,Data Engineer,Government,UK,High School,5,0.62,0.61,Hybrid,145032,"Machine Learning, Deep Learning, Prompt Engineering, Python",,0,48,Enterprise,,3.0,No,2.59,Declining,,,,Medium,
AIJ-102713,Teacher,Government,Canada,High School,13,0.5,0.74,Yes,144986,"Docker, Kubernetes, Prompt Engineering",,33,51,Enterprise,,3.04,No,1.9,Stable,,,,Medium,
AIJ-102714,Data Engineer,Energy,UAE,High School,3,0.46,0.7,Hybrid,104781,"Machine Learning, AWS, Project Management, Azure, PyTorch",,38,54,Startup,,3.83,No,4.31,Stable,,,,Medium,
AIJ-102715,Teacher,Retail,Canada,PhD,4,0.8,0.97,Hybrid,42324,"Communication, Prompt Engineering, PyTorch, Data Visualization",,39,52,Medium,,2.54,Yes,3.02,Stable,,,,High,
AIJ-102716,Financial Analyst,Energy,Australia,PhD,1,0.85,0.39,Yes,56487,"Kubernetes, AWS, SQL, Docker",,45,49,Startup,,3.4,No,1.44,Stable,,,,High,
AIJ-102717,Data Scientist,Finance,UK,High School,7,0.87,0.88,Yes,174263,"Data Visualization, SQL, AWS, TensorFlow, Docker",,27,50,Medium,,2.94,Yes,4.68,Stable,,,,High,
AIJ-102718,UX Designer,Healthcare,India,PhD,11,0.32,0.94,No,156477,"Machine Learning, AWS, Deep Learning",,10,32,Startup,,4.58,No,2.46,Declining,,,,Medium,
AIJ-102719,Business Analyst,Education,Singapore,PhD,22,0.22,0.75,No,130098,"Project Management, Machine Learning, Excel, Leadership, Prompt Engineering, PyTorch",,15,40,Startup,,3.34,No,2.05,Stable,,,,Low,
AIJ-102720,UX Designer,Transportation,USA,PhD,20,0.13,0.49,No,134233,"Leadership, Python, Machine Learning, Project Management",,17,57,Enterprise,,3.44,Yes,4.29,Declining,,,,Low,
